cod_ibge,Municipio,nome_microrregiao,nome_mesorregiao,idx_gobernanza,idx_biodiv,idx_vulnerabilidad,idx_riesgo_total,idx_riesgo_salud,idx_riesgo_clima,idx_riesgo_nutricion,cat_vulnerabilidad,categoria_gap
351518,Espírito Santo do Pinhal,São João da Boa Vista,Campinas,0.43,87.6083046873221,11.28685060655424,72.33460395353275,67.5,68.4090909090909,89.85483794948196,Baja,MODELO
354620,Santa Cruz da Conceição,Limeira,Piracicaba,0.41,87.22928012919827,17.264272652713935,47.383114276682946,40.0,31.16883116883117,94.57790904575239,Media,DESARROLLO
350600,Bauru,Bauru,Bauru,0.77,73.42563627218571,10.996120788933576,90.23818717547466,90.0,90.25974025974025,90.67145535789277,Baja,MODELO
352060,Indiana,Presidente Prudente,Presidente Prudente,0.18,62.3686179131232,20.591770706434637,40.98352909700667,22.5,31.818181818181817,96.2812818486697,Alta,GAP_CRITICO
354240,Regente Feijó,Presidente Prudente,Presidente Prudente,0.42,61.70839424832884,11.04884622526825,49.72890552449823,45.0,30.519480519480517,97.6055665835301,Baja,MODELO
351430,Dourado,São Carlos,Araraquara,0.08,82.66914091427076,14.838775876600502,40.88036348043602,27.5,30.519480519480517,88.36285636321905,Media,OPORTUNIDAD
350430,Avaí,Bauru,Bauru,0.2799999999999999,76.71124753373101,40.68966214785274,34.89317553333963,22.5,20.77922077922078,87.90743610825658,Alta,GAP_CRITICO
353410,Oriente,Marília,Marília,0.356,70.29112751175717,19.50820918299478,52.08961199176174,52.5,34.41558441558442,86.61689112763986,Alta,DESARROLLO
350140,Álvaro de Carvalho,Marília,Marília,0.356,75.84131058346799,39.64000488896046,43.371827906760004,35.0,31.818181818181817,83.22277589743638,Alta,DESARROLLO
352560,João Ramalho,Presidente Prudente,Presidente Prudente,0.372,47.71175110772625,26.25481294122589,40.69864083711536,27.5,25.974025974025977,96.54515223752485,Alta,DESARROLLO
354170,Quatá,Assis,Assis,0.206,58.13099005167669,11.528910288918508,52.731019215983785,50.0,33.76623376623377,96.1226285474514,Baja,OPORTUNIDAD
350200,Analândia,São Carlos,Araraquara,0.216,83.25673438724625,23.25664400181897,34.49488031346918,15.0,27.27272727272727,87.92894702189135,Alta,GAP_CRITICO
354110,Presidente Alves,Bauru,Bauru,0.3059999999999999,73.76509994888202,21.694627011733218,36.0287795021491,25.0,25.324675324675326,79.49454686139484,Alta,GAP_CRITICO
350680,Bocaina,Jaú,Bauru,0.286,80.65995856762345,11.298312728276857,45.400290106511534,35.0,31.818181818181817,93.36508689619406,Baja,OPORTUNIDAD
355475,Trabiju,Araraquara,Araraquara,0.18,83.00963611706422,37.93656144811747,43.45292722780745,27.5,35.714285714285715,90.8360647104658,Alta,GAP_CRITICO
350030,Aguaí,Pirassununga,Campinas,0.166,87.38107572821987,13.449155182776945,49.80167938911586,45.0,32.467532467532465,94.07333201051435,Media,OPORTUNIDAD
354200,Quintana,Tupã,Marília,0.346,55.48285893765683,16.427553600650864,43.28923026898474,37.5,22.07792207792208,97.29030718907951,Media,GAP_CRITICO
350130,Álvares Machado,Presidente Prudente,Presidente Prudente,0.156,55.180926737708994,14.508472518108208,57.29817701154551,50.0,44.15584415584416,98.17919674603924,Media,OPORTUNIDAD
354220,Rancharia,Presidente Prudente,Presidente Prudente,0.462,56.43186048055503,11.769194090931034,59.81026868132224,65.0,36.36363636363637,96.32407067933846,Baja,MODELO
352870,Marabá Paulista,Presidente Prudente,Presidente Prudente,0.156,42.795094236565554,39.30875867395622,42.34362566696312,32.5,24.025974025974026,98.66618028286754,Alta,GAP_CRITICO
350340,Arealva,Bauru,Bauru,0.196,78.0425800781829,17.431658863002276,41.244122950570265,22.5,33.76623376623377,93.6881472203838,Media,GAP_CRITICO
350520,Bariri,Jaú,Bauru,0.42,69.08282852119885,8.79336242525521,47.18721388416016,42.5,27.92207792207792,95.09191357664497,Baja,MODELO
354290,Ribeirão Bonito,São Carlos,Araraquara,0.12,82.64461492931456,22.20323249512257,49.02180367145533,37.5,38.96103896103896,92.18694043519874,Alta,GAP_CRITICO
352580,Júlio Mesquita,Lins,Bauru,0.076,68.7202234574169,18.96385977525444,44.70246063986984,22.5,41.55844155844156,95.39542008246609,Media,GAP_CRITICO
352200,Itaju,Jaú,Bauru,0.13,77.98836866670908,22.832857074025853,35.27984560902046,20.0,20.129870129870127,96.13948778536204,Alta,GAP_CRITICO
350580,Bastos,Tupã,Marília,0.246,66.05373250375186,9.932978655140152,58.246050277510435,67.5,29.87012987012987,96.48999164729243,Baja,OPORTUNIDAD
352900,Marília,Marília,Marília,0.64,66.06313635885842,9.080333263138218,94.71477324500444,100.0,89.6103896103896,94.35308700424304,Baja,MODELO
350080,Alfredo Marcondes,Presidente Prudente,Presidente Prudente,0.216,46.068287537657135,19.767985592379684,47.302706726559144,32.5,36.36363636363637,98.78626090552298,Alta,GAP_CRITICO
352920,Martinópolis,Presidente Prudente,Presidente Prudente,0.402,55.43937200622951,13.786802290831265,53.48646956101134,52.5,33.76623376623377,94.89988027258917,Media,MODELO
354120,Presidente Bernardes,Presidente Prudente,Presidente Prudente,0.2659999999999999,52.67721656498766,20.24486277110049,47.93939378241159,45.0,26.623376623376622,96.4502156653047,Alta,GAP_CRITICO
353930,Pirassununga,Pirassununga,Campinas,0.6100000000000001,85.59071819748375,10.520619494778384,60.77593794805171,65.0,39.6103896103896,94.65891051947935,Baja,MODELO
350470,Balbinos,Bauru,Bauru,0.116,68.9217337855988,29.30552318593817,41.8436174024495,15.0,40.259740259740255,98.698606492767,Alta,GAP_CRITICO
354910,São João da Boa Vista,São João da Boa Vista,Campinas,0.6,84.96667419948942,10.481638772054776,55.38274773051586,62.5,28.57142857142857,94.77088150972213,Baja,MODELO
350670,Boa Esperança do Sul,Araraquara,Araraquara,0.156,79.73608602206484,12.805708115472475,40.10294473232534,30.0,22.727272727272727,95.06017820708125,Baja,OPORTUNIDAD
354770,Santo Anastácio,Presidente Prudente,Presidente Prudente,0.62,50.32506689469229,11.90467114060842,55.637730127542056,60.0,29.87012987012987,98.44839089745054,Baja,MODELO
350890,Caiabu,Presidente Prudente,Presidente Prudente,0.206,60.843339736730925,20.201495686151237,41.079199884474804,27.5,26.623376623376622,97.14924617562075,Alta,GAP_CRITICO
351930,Ibaté,São Carlos,Araraquara,0.51,76.88389902014853,12.38725655885627,51.42447925726139,50.0,34.41558441558442,88.2912274551381,Baja,MODELO
354000,Pompéia,Marília,Marília,0.426,50.08045203163063,11.04464821533668,55.746080986558255,62.5,27.92207792207792,97.88624908863544,Baja,MODELO
350040,Águas da Prata,São João da Boa Vista,Campinas,0.5959999999999999,67.18874496323443,15.047732738866218,40.45603034702686,25.0,35.064935064935064,82.15028160526417,Media,MODELO
351900,Herculândia,Tupã,Marília,0.346,39.014859931531525,15.330803304612306,49.193812988593876,40.0,33.76623376623377,98.43659741050186,Media,OPORTUNIDAD
355500,Tupã,Tupã,Marília,0.55,59.69098686228279,7.960527412630245,61.917016619376625,75.0,31.16883116883117,97.24742075922082,Baja,MODELO
354470,Sagres,Adamantina,Presidente Prudente,0.286,53.71084122405311,25.92362908759838,19.83116883116883,27.5,22.07792207792208,0.0,Alta,GAP_CRITICO
354085,Pracinha,Adamantina,Presidente Prudente,0.076,46.05409932507649,47.88439968025109,43.35965362522848,32.5,25.974025974025977,99.85021617809046,Alta,GAP_CRITICO
351810,Guarantã,Bauru,Bauru,0.2699999999999999,62.10867938132968,18.999165798146016,47.77117250916484,37.5,35.714285714285715,92.42729111725278,Media,GAP_CRITICO
351730,Guaimbê,Lins,Bauru,0.04,63.11711822282218,22.23909019685408,43.05065986921721,37.5,23.376623376623375,93.50005259283934,Alta,GAP_CRITICO
354070,Porto Ferreira,Pirassununga,Campinas,0.746,84.1096606855707,11.024349729494675,54.79924653259164,47.5,41.55844155844156,95.87934954607502,Baja,MODELO
355640,Vargem Grande do Sul,São João da Boa Vista,Campinas,0.304,83.50071815766215,9.592251298358422,63.34820661127427,50.0,60.564935064935064,95.61116292650122,Baja,OPORTUNIDAD
351910,Iacanga,Bauru,Bauru,0.4059999999999999,73.93746892810314,11.278739645630951,41.84540124232652,30.0,28.57142857142857,92.08414906877545,Baja,MODELO
354630,Santa Cruz das Palmeiras,Pirassununga,Campinas,0.426,84.12673541063536,12.727660332450087,48.943831767086984,35.0,40.259740259740255,94.1996783159544,Baja,MODELO
354830,Santo Expedito,Presidente Prudente,Presidente Prudente,0.3319999999999999,39.21335397363808,20.79136976941136,44.58440808727538,32.5,31.16883116883117,95.58437809871457,Alta,GAP_CRITICO
354140,Presidente Prudente,Presidente Prudente,Presidente Prudente,0.726,55.66144852683323,9.969624821421109,72.30874920445491,95.0,37.01298701298701,97.51777199630052,Baja,MODELO
353290,Nova Europa,Araraquara,Araraquara,0.3199999999999999,76.85539470204928,17.135954954836237,45.35041067903785,30.0,35.064935064935064,96.6221832653191,Media,GAP_CRITICO
354180,Queiroz,Tupã,Marília,0.24,53.54989786774343,20.802763897830257,34.2378776701834,20.0,16.883116883116884,97.42315458468323,Alta,GAP_CRITICO
351370,Descalvado,São Carlos,Araraquara,0.402,82.84277586415229,9.88346349273496,52.18891370130264,42.5,41.55844155844156,92.82768538963006,Baja,MODELO
351512,Emilianópolis,Presidente Prudente,Presidente Prudente,0.356,41.25718047366455,21.86638375411391,37.45977807889348,30.0,14.935064935064934,97.42876052433749,Alta,DESARROLLO
352380,Itobi,São João da Boa Vista,Campinas,0.1,83.28884444117384,21.66274153338499,48.4715198163243,35.0,38.31168831168831,95.7342224582449,Alta,GAP_CRITICO
352890,Mariápolis,Adamantina,Presidente Prudente,0.346,47.95683748036515,17.354277643404192,46.354363621362154,42.5,24.025974025974026,98.7198700548627,Media,GAP_CRITICO
351685,Gavião Peixoto,Araraquara,Araraquara,0.602,73.3949475951851,23.52515933253891,36.66631341980991,22.5,21.42857142857143,95.47442424190668,Alta,DESARROLLO
353600,Parapuã,Adamantina,Presidente Prudente,0.346,57.68819789711439,14.194577143477431,58.14719591260189,45.0,51.36363636363637,98.00870683573667,Media,OPORTUNIDAD
350335,Arco-Íris,Tupã,Marília,0.18,59.04251859416115,46.830794944671496,33.55605275824287,25.0,9.74025974025974,98.29974431069488,Alta,GAP_CRITICO
351700,Getulina,Lins,Bauru,0.376,61.4978780640523,22.758927034137344,45.86739266572789,45.0,21.42857142857143,96.47982047149658,Alta,DESARROLLO
350170,Américo Brasiliense,Araraquara,Araraquara,0.316,75.14398889065953,13.123092435536275,60.778550969006886,65.0,39.6103896103896,94.67197562425524,Media,OPORTUNIDAD
354323,Ribeirão dos Índios,Presidente Prudente,Presidente Prudente,0.1399999999999999,43.568985788004575,28.10123253233073,34.73740704360182,22.5,14.935064935064934,98.8169053478792,Alta,GAP_CRITICO
353890,Pirajuí,Bauru,Bauru,0.286,70.82879514592389,17.445708250248344,43.00055154510325,35.0,25.324675324675326,94.35340707616557,Media,GAP_CRITICO
355080,São Sebastião da Grama,São João da Boa Vista,Campinas,0.2699999999999999,72.09512890187638,19.96314594989106,41.437772701193246,25.0,35.064935064935064,87.0589933760961,Alta,GAP_CRITICO
355590,Uru,Bauru,Bauru,0.1399999999999999,67.68388462676711,42.94861345611448,38.027513586282794,17.5,28.57142857142857,97.9947107885568,Alta,GAP_CRITICO
351920,Iacri,Tupã,Marília,0.2799999999999999,57.77913040695102,16.30997553403532,41.812123638379575,30.0,25.324675324675326,98.4112675425472,Media,GAP_CRITICO
351960,Ibitinga,Araraquara,Araraquara,0.47,73.6446393651852,7.909520223967976,54.244788288776306,50.0,38.31168831168831,94.60056482050491,Baja,MODELO
354250,Reginópolis,Bauru,Bauru,0.3299999999999999,72.35066764809288,24.59834522482028,41.14044437004154,25.0,30.519480519480517,94.66326081124666,Alta,GAP_CRITICO
352080,Inúbia Paulista,Adamantina,Presidente Prudente,0.246,67.17850069433375,16.120534649823945,45.77594511778297,37.5,29.22077922077922,95.4381671473564,Media,GAP_CRITICO
353830,Piquerobi,Presidente Prudente,Presidente Prudente,0.2699999999999999,43.70348892241076,22.77861550401657,35.5391577207312,25.0,14.285714285714285,99.12436003222739,Alta,GAP_CRITICO
351580,Flora Rica,Adamantina,Presidente Prudente,0.45,40.721155990121815,35.116749496340624,39.63636363636364,40.0,9.090909090909092,100.0,Alta,DESARROLLO
352770,Luiziânia,Birigui,Araçatuba,0.39,51.09577167264213,19.724212738464445,43.72538953499538,35.0,25.974025974025977,96.67889572692494,Alta,DESARROLLO
355270,Tabatinga,Araraquara,Araraquara,0.27,73.6069399522401,11.341863189287617,51.41475277706182,35.0,46.75324675324675,93.5672703788156,Baja,OPORTUNIDAD
354010,Pongaí,Bauru,Bauru,0.256,63.43934254558691,20.441018255684707,39.05031696818141,15.0,33.76623376623377,97.71911730843954,Alta,GAP_CRITICO
354690,Santa Lúcia,Araraquara,Araraquara,0.41,70.55382622369618,17.79113506450043,48.14345856622068,32.5,39.6103896103896,96.49651361032417,Media,DESARROLLO
354840,Santópolis do Aguapeí,Birigui,Araçatuba,0.076,46.63199532261677,20.59064571325001,42.65664137007292,32.5,25.324675324675326,97.63385620101394,Alta,GAP_CRITICO
354890,São Carlos,São Carlos,Araraquara,0.8059999999999998,80.80230402688015,11.39773299395276,68.59158489208664,87.5,38.31168831168831,91.33454783705662,Baja,MODELO
354150,Presidente Venceslau,Presidente Prudente,Presidente Prudente,0.7459999999999999,40.75919678758253,9.847606666746977,57.40269326751083,67.5,26.623376623376622,98.76671309080088,Baja,MODELO
351390,Divinolândia,São João da Boa Vista,Campinas,0.19,64.05573080238854,17.239656473930474,49.8129171000278,45.0,35.714285714285715,87.63601407156759,Media,GAP_CRITICO
351080,Casa Branca,São João da Boa Vista,Campinas,0.4939999999999999,85.36055332324665,17.791817722052684,48.5356895516838,40.0,34.41558441558442,93.84727892725016,Media,DESARROLLO
354380,Rinópolis,Adamantina,Presidente Prudente,0.18,62.196876042366696,14.311550373725574,49.037877219977894,47.5,25.974025974025977,98.2413341518375,Media,OPORTUNIDAD
354750,Santa Rita do Passa Quatro,Ribeirão Preto,Ribeirão Preto,0.65,82.6667262060073,13.12187691801336,48.9131344806142,37.5,38.31168831168831,92.94229577969435,Media,MODELO
353460,Osvaldo Cruz,Adamantina,Presidente Prudente,0.616,67.19128414099623,8.855011686786186,62.094161289765815,67.5,40.90909090909091,93.65262463064727,Baja,MODELO
350910,Caiuá,Presidente Prudente,Presidente Prudente,0.41,45.33733135760371,40.833092678068525,43.84573271706063,30.0,31.16883116883117,96.89100124764077,Alta,DESARROLLO
350320,Araraquara,Araraquara,Araraquara,0.8059999999999998,74.87444789335623,12.840099415945062,66.90502355548844,80.0,38.96103896103896,96.60303985536426,Baja,MODELO
350110,Alto Alegre,Birigui,Araçatuba,0.296,60.067736347700894,20.479548470534443,38.90915735562906,32.5,17.532467532467532,94.48085171321026,Alta,GAP_CRITICO
350880,Cafelândia,Lins,Bauru,0.04,67.67758603034059,12.880679164652626,56.615614298551705,40.0,54.6103896103896,93.8572922719793,Baja,OPORTUNIDAD
352930,Matão,Araraquara,Araraquara,0.666,76.71872719311055,10.204035082840475,61.56773039583079,65.0,42.85714285714286,92.12436626486826,Baja,MODELO
354130,Presidente Epitácio,Presidente Prudente,Presidente Prudente,0.78,34.096910783800475,12.376377174770615,54.76898377444121,65.0,22.727272727272727,98.39037341766057,Baja,MODELO
353770,Piacatu,Birigui,Araçatuba,0.3299999999999999,61.40551369317273,15.262381582690477,47.309369064980174,45.0,24.675324675324674,97.19619597425152,Media,OPORTUNIDAD
352710,Lins,Lins,Bauru,0.534,62.883230511226905,12.239957312725366,66.36425310636551,75.0,42.85714285714286,96.10697981754181,Baja,MODELO
351190,Clementina,Birigui,Araçatuba,0.35,52.418049196594886,14.900035810927616,49.61185966937106,40.0,35.714285714285715,96.63072691828386,Media,OPORTUNIDAD
354510,Salmourão,Adamantina,Presidente Prudente,0.2799999999999999,64.67194071124007,19.19396567017269,50.69473786060507,52.5,25.974025974025977,96.52563735497343,Media,GAP_CRITICO
354970,São José do Rio Pardo,São João da Boa Vista,Campinas,0.51,83.3573056124107,12.898151772956512,48.72724659530054,45.0,29.87012987012987,93.89597323624297,Baja,MODELO
354370,Rincão,Araraquara,Araraquara,0.13,70.87115479078578,20.025824602502205,47.71788270916573,42.5,28.57142857142857,96.44655640297148,Alta,GAP_CRITICO
351400,Dobrada,Araraquara,Araraquara,0.066,64.80757330860915,15.36318066966258,50.205426039683175,35.0,41.55844155844156,97.91024708153275,Media,OPORTUNIDAD
350740,Borborema,Araraquara,Araraquara,0.346,68.43947347747591,9.34096587536826,46.416159263809575,45.0,22.727272727272727,96.62625086450241,Baja,OPORTUNIDAD
350770,Braúna,Birigui,Araçatuba,0.286,61.63532137192972,20.641292667756115,51.410735139664204,47.5,31.818181818181817,98.41731206195738,Alta,GAP_CRITICO
351650,Gabriel Monteiro,Birigui,Araçatuba,0.2799999999999999,56.17361468101684,17.373797574163838,43.14369739191062,27.5,31.16883116883117,98.38082462189075,Media,GAP_CRITICO
355330,Tambaú,São João da Boa Vista,Campinas,0.3359999999999999,83.4818826511685,13.342387062009871,55.89239972069929,52.5,41.55844155844156,91.3451154866133,Media,OPORTUNIDAD
352740,Lucélia,Adamantina,Presidente Prudente,0.296,58.71276231484236,13.119752219043182,60.73132030596328,67.5,35.714285714285715,97.22803010124498,Media,OPORTUNIDAD
351440,Dracena,Dracena,Presidente Prudente,0.5660000000000001,47.628747695039486,7.800967105185096,65.36187983909876,72.5,42.20779220779221,97.39381477990938,Baja,MODELO
350870,Caconde,São João da Boa Vista,Campinas,0.43,79.64083839342794,20.384276894518347,44.55329204059218,45.0,24.025974025974026,84.71451215101288,Alta,DESARROLLO
353205,Motuca,Araraquara,Araraquara,0.076,65.51941695475291,31.6808365500966,42.82753193220732,35.0,24.675324675324674,94.78701031038726,Alta,GAP_CRITICO
350010,Adamantina,Adamantina,Presidente Prudente,0.36,55.57526305353583,6.0842296090707775,66.14509565023228,80.0,35.714285714285715,99.29690682258996,Baja,MODELO
354760,Santa Rosa de Viterbo,Ribeirão Preto,Ribeirão Preto,0.544,82.18869508477165,13.684947338467504,56.90296179517642,60.0,36.36363636363637,91.78753624860934,Media,MODELO
353480,Ouro Verde,Dracena,Presidente Prudente,0.29,43.42204111366585,15.89099657598601,53.547128081068344,50.0,34.41558441558442,98.90447157417287,Media,GAP_CRITICO
354650,Santa Ernestina,Jaboticabal,Ribeirão Preto,0.3139999999999999,61.910125593747,17.36771768951957,49.99754727575552,30.0,45.45454545454545,99.0786454696867,Media,GAP_CRITICO
352760,Luís Antônio,Ribeirão Preto,Ribeirão Preto,0.516,71.30652550895218,17.54502815733689,47.47262588538399,40.0,30.519480519480517,96.32416838795892,Media,DESARROLLO
352270,Itápolis,Araraquara,Araraquara,0.5940000000000001,69.9039225952861,7.870690391068215,45.486305811421644,37.5,28.57142857142857,95.28867191425108,Baja,MODELO
351720,Guaiçara,Lins,Bauru,0.386,59.516330813312216,15.200663496950488,43.52500739495325,32.5,27.92207792207792,96.78088113061038,Media,MODELO
355360,Tapiratiba,São João da Boa Vista,Campinas,0.37,79.58138339908099,17.36226694343317,42.15317903236375,32.5,28.57142857142857,88.62303801896161,Media,DESARROLLO
351600,Flórida Paulista,Adamantina,Presidente Prudente,0.3259999999999999,52.16171748526324,16.666016282565387,56.95081783760843,60.0,32.467532467532465,99.81902425297721,Media,GAP_CRITICO
354460,Sabino,Lins,Bauru,0.376,46.5136931727639,18.125232861962157,41.748895639441216,22.5,33.116883116883116,97.51071196343982,Media,DESARROLLO
355090,São Simão,Ribeirão Preto,Ribeirão Preto,0.346,78.2283384817946,19.16575224075417,53.204679839525674,50.0,37.662337662337656,90.69872387295305,Media,GAP_CRITICO
353540,Panorama,Dracena,Presidente Prudente,0.1399999999999999,46.276008291397474,9.152325288421755,58.900362682653295,70.0,27.92207792207792,98.65765756911064,Baja,OPORTUNIDAD
350440,Avanhandava,Birigui,Araçatuba,0.1399999999999999,61.95564750962602,17.420999810891026,47.95907357096866,40.0,31.818181818181817,96.15900421847967,Media,GAP_CRITICO
353490,Pacaembu,Adamantina,Presidente Prudente,0.296,47.14701489008855,25.707374886100848,63.34865273581903,57.5,51.86363636363637,98.0159909518224,Alta,GAP_CRITICO
355370,Taquaritinga,Jaboticabal,Ribeirão Preto,0.376,69.62949224582498,10.31139577636527,57.22051317432005,52.5,42.85714285714286,95.3882801573145,Baja,MODELO
351860,Guariba,Jaboticabal,Ribeirão Preto,0.454,60.96221087342724,16.32621708749066,58.677162118774504,57.5,40.259740259740255,97.86633007439197,Media,DESARROLLO
355510,Tupi Paulista,Dracena,Presidente Prudente,0.3099999999999999,50.72310051593855,13.33956932952701,58.98031429668402,62.5,35.714285714285715,98.47300005484868,Media,OPORTUNIDAD
350640,Bilac,Birigui,Araçatuba,0.2799999999999999,52.36883395703712,12.062495363128242,51.51789513298881,37.5,42.20779220779221,98.17389124935966,Baja,OPORTUNIDAD
351885,Guatapará,Ribeirão Preto,Ribeirão Preto,0.32,65.00548850934503,22.55265730364981,42.62803795637636,37.5,20.77922077922078,96.58174822344024,Alta,GAP_CRITICO
352160,Irapuru,Adamantina,Presidente Prudente,0.2299999999999999,46.60385164714968,25.958244572422203,50.21351497029228,40.0,36.36363636363637,98.34030212418867,Alta,GAP_CRITICO
351010,Cândido Rodrigues,Jaboticabal,Ribeirão Preto,0.3159999999999999,68.40065823492878,21.148353890479942,43.39232252767057,27.5,35.714285714285715,90.53304120978142,Alta,GAP_CRITICO
353350,Novo Horizonte,Novo Horizonte,São José do Rio Preto,0.42,67.80381464907607,7.1378291108961465,52.24304042146946,57.5,25.974025974025977,94.26715015929537,Baja,MODELO
353310,Nova Guataporanga,Dracena,Presidente Prudente,0.2299999999999999,58.32574498599947,27.05634118386724,33.90569728678604,35.0,0.0,99.52848643393017,Alta,GAP_CRITICO
354160,Promissão,Lins,Bauru,0.286,59.47422747385212,12.660529938143624,57.31710734777724,67.5,26.623376623376622,98.33878349213295,Baja,OPORTUNIDAD
353050,Mococa,São João da Boa Vista,Campinas,0.41,82.29816535237919,10.09747262764122,58.19920889257166,60.0,39.6103896103896,91.77526524207909,Baja,MODELO
354090,Pradópolis,Ribeirão Preto,Ribeirão Preto,0.476,67.701889705441,13.18414390772099,56.91277404620113,52.5,40.90909090909091,97.74568841282384,Media,MODELO
352190,Itajobi,Novo Horizonte,São José do Rio Preto,0.4859999999999999,68.65593795394788,10.333890485671883,56.67666255755479,52.5,41.55844155844156,95.2664296708908,Baja,MODELO
354480,Sales,Novo Horizonte,São José do Rio Preto,0.3159999999999999,71.51768030726302,12.3001928350048,42.043064336847806,35.0,24.025974025974026,92.163373632291,Baja,OPORTUNIDAD
350510,Barbosa,Birigui,Araçatuba,0.37,62.53443212602725,22.324151803358827,50.951512857441884,40.0,39.6103896103896,95.5367850664302,Alta,DESARROLLO
354710,Santa Mercedes,Dracena,Presidente Prudente,0.354,44.52658344000796,23.43000147566625,44.0718401160599,42.5,18.181818181818183,98.99556421666313,Alta,DESARROLLO
352600,Junqueirópolis,Dracena,Presidente Prudente,0.422,48.555970316846384,10.800794680994288,52.303557654635725,57.5,23.376623376623375,99.7645415199319,Baja,MODELO
351560,Fernando Prestes,Jaboticabal,Ribeirão Preto,0.282,71.03643027585025,14.035726584926383,49.77098880956274,40.0,37.01298701298701,94.82897002183968,Media,OPORTUNIDAD
354560,Santa Adélia,Catanduva,São José do Rio Preto,0.44,68.01980290830114,9.033260812306946,53.355876638601856,47.5,38.31168831168831,95.15600656963265,Baja,MODELO
351250,Coroados,Birigui,Araçatuba,0.21,61.6456564299861,16.712474449278023,43.731252209744724,30.0,30.519480519480517,97.61730000976256,Media,GAP_CRITICO
354625,Santa Cruz da Esperança,Batatais,Ribeirão Preto,0.636,80.77279399319616,31.665123241287155,31.27089681999031,22.5,11.688311688311687,87.97786072332816,Alta,DESARROLLO
355140,Serra Azul,Ribeirão Preto,Ribeirão Preto,0.2699999999999999,78.9032992754507,20.94635449312112,48.360660999808275,37.5,37.01298701298701,92.77733097306734,Alta,GAP_CRITICO
354440,Rubiácea,Araçatuba,Araçatuba,0.19,55.536458214765446,22.687083968539472,44.60703152059562,32.5,30.519480519480517,96.99619656401704,Alta,GAP_CRITICO
350020,Adolfo,São José do Rio Preto,São José do Rio Preto,0.2699999999999999,64.74175039418164,16.38506117253787,41.41238134160074,35.0,20.77922077922078,95.50346514956213,Media,GAP_CRITICO
351310,Cravinhos,Ribeirão Preto,Ribeirão Preto,0.3259999999999999,72.02235047860506,10.616561996177332,56.402988107352314,57.5,35.064935064935064,96.88507040689147,Baja,OPORTUNIDAD
353730,Penápolis,Birigui,Araçatuba,0.75,62.48066130283812,7.9398932491390335,69.44054824064267,80.0,44.8051948051948,97.59235159282373,Baja,MODELO
351090,Cássia dos Coqueiros,Batatais,Ribeirão Preto,0.476,76.21018963279982,34.63194558975524,40.84991357597245,30.0,29.22077922077922,85.8080094383038,Alta,DESARROLLO
352885,Marapoama,Novo Horizonte,São José do Rio Preto,0.09,67.37877153680635,21.904742760654862,52.48856568076446,45.0,38.96103896103896,94.52075048174439,Alta,GAP_CRITICO
350620,Bento de Abreu,Araçatuba,Araçatuba,0.19,50.85119914858749,30.758791605039427,37.286623806344465,22.5,22.07792207792208,97.27727487587818,Alta,GAP_CRITICO
351460,Dumont,Ribeirão Preto,Ribeirão Preto,0.196,70.62721484887801,13.28592784266102,48.64034193483086,47.5,25.324675324675326,97.55235902480362,Media,OPORTUNIDAD
352150,Irapuã,Novo Horizonte,São José do Rio Preto,0.2659999999999999,74.3930270676349,13.355140448328976,53.42059358334024,45.0,41.55844155844156,93.98608479981806,Media,OPORTUNIDAD
353130,Monte Alto,Jaboticabal,Ribeirão Preto,0.52,70.95448283669657,7.698146613907235,61.3273729521615,62.5,45.45454545454545,90.72777385171655,Baja,MODELO
350560,Barrinha,Ribeirão Preto,Ribeirão Preto,0.186,61.680591284024246,19.4681147021346,57.24960801278574,65.0,30.519480519480517,95.20907902496764,Media,GAP_CRITICO
354930,São João do Pau d'Alho,Dracena,Presidente Prudente,0.364,51.67882955689996,23.62761262387836,48.77460665716328,42.5,29.87012987012987,99.13277354555666,Alta,DESARROLLO
355150,Serrana,Ribeirão Preto,Ribeirão Preto,0.106,75.20010471919318,15.434814922519111,61.76522838781651,77.5,31.818181818181817,90.18977830271888,Media,OPORTUNIDAD
353160,Monte Castelo,Dracena,Presidente Prudente,0.3059999999999999,55.2900506826788,20.394390230709845,48.044883044253964,50.0,20.77922077922078,98.66597366282824,Alta,GAP_CRITICO
351710,Glicério,Birigui,Araçatuba,0.18,59.662622077537705,22.70236664133477,41.283289817522856,35.0,19.48051948051948,97.45541012657533,Alta,GAP_CRITICO
355690,Vista Alegre do Alto,Jaboticabal,Ribeirão Preto,0.32,65.63503084663186,16.50037549972942,52.04718772169521,37.5,45.45454545454545,94.32684769938511,Media,GAP_CRITICO
352950,Mendonça,São José do Rio Preto,São José do Rio Preto,0.22,68.14829148359777,15.566018763944625,46.75555506167517,42.5,26.623376623376622,95.5310220616226,Media,OPORTUNIDAD
355535,Ubarana,São José do Rio Preto,São José do Rio Preto,0.22,68.50705431739019,17.838787503039626,43.31537456229739,35.0,25.324675324675326,95.92752216213633,Media,GAP_CRITICO
355600,Urupês,Novo Horizonte,São José do Rio Preto,0.13,69.68424886743914,7.706902195963369,57.93976530311882,52.5,44.15584415584416,96.38713820390575,Baja,OPORTUNIDAD
350775,Brejo Alegre,Birigui,Araçatuba,0.13,58.81797206327606,26.785595483196296,41.234187402002846,27.5,26.623376623376622,97.92418376326097,Alta,GAP_CRITICO
