cod_ibge,year,cases_deng,cases_lept,cases_mala,cases_leiv,cases_ltan
350950,2015,39,467,14,5,8
350950,2015,77179,467,14,5,8
350960,2015,4,0,0,0,0
350960,2015,344,0,0,0,0
350970,2015,16,0,1,0,0
350980,2015,77,0,0,0,0
351000,2015,2,5,0,0,0
351000,2015,4417,5,0,0,0
351010,2015,57,3,0,0,0
351015,2015,14,0,0,0,0
351020,2015,1,2,0,0,0
351020,2015,475,2,0,0,0
351030,2015,64,0,0,0,0
351040,2015,3048,4,0,1,0
351050,2015,20,6,2,0,3
351050,2015,9663,6,2,0,3
351060,2015,1475,17,0,0,0
351070,2015,0,0,0,0,0
351080,2015,872,0,0,0,0
351090,2015,1,0,0,0,0
351100,2015,1,0,0,0,1
351100,2015,934,0,0,0,1
351110,2015,45,33,0,1,0
351110,2015,12837,33,0,1,0
351120,2015,272,0,0,0,0
351130,2015,509,0,0,0,0
351140,2015,46,0,0,0,0
351150,2015,394,0,0,0,0
351160,2015,154,0,0,0,1
351170,2015,196,0,0,0,0
351190,2015,88,0,0,0,0
351200,2015,991,0,0,0,0
351210,2015,212,0,0,0,0
351220,2015,3020,0,0,0,2
351230,2015,1107,0,0,0,0
351240,2015,969,1,0,0,0
351250,2015,193,0,0,0,0
351270,2015,148,0,0,0,0
351280,2015,626,7,1,0,0
351290,2015,163,0,0,0,1
351300,2015,3382,15,3,1,1
351310,2015,178,0,0,0,0
351320,2015,0,0,0,0,0
351330,2015,136,3,0,0,0
351340,2015,377,30,0,0,0
351350,2015,1029,27,0,0,0
351360,2015,2,0,0,0,0
351370,2015,1604,0,0,0,2
351380,2015,6331,32,0,0,0
351385,2015,53,0,0,0,0
351390,2015,17,0,0,0,1
351400,2015,111,0,0,0,0
351410,2015,608,0,0,0,0
351420,2015,237,0,0,0,0
351430,2015,95,0,0,0,1
351440,2015,1408,1,0,6,8
351450,2015,144,0,0,0,0
351460,2015,260,0,0,0,0
351470,2015,69,0,0,0,0
351480,2015,2,1,0,0,2
351490,2015,5,3,0,0,0
351490,2015,1017,3,0,0,0
351492,2015,152,0,0,0,0
351495,2015,97,0,0,0,1
351500,2015,1721,9,0,0,0
351510,2015,429,0,0,0,0
351515,2015,949,0,0,0,0
351518,2015,1,4,0,0,4
351518,2015,1947,4,0,0,4
351519,2015,76,0,0,0,0
351520,2015,7,0,0,0,0
351520,2015,1827,0,0,0,0
351530,2015,50,0,0,0,0
351535,2015,98,0,0,0,0
351540,2015,204,0,0,0,0
351550,2015,1567,13,1,8,1
351560,2015,99,0,0,0,0
351570,2015,1,26,0,0,0
351570,2015,919,26,0,0,0
351580,2015,1,0,0,0,0
351580,2015,23,0,0,0,0
351590,2015,39,0,0,0,0
351600,2015,962,0,0,0,0
351610,2015,285,1,0,0,0
351620,2015,2361,26,0,2,3
351630,2015,1082,7,0,0,0
351640,2015,1445,12,0,0,0
351650,2015,29,0,0,0,0
351660,2015,334,0,0,0,0
351670,2015,1,0,0,0,2
351670,2015,1942,0,0,0,2
351680,2015,41,0,0,0,0
351685,2015,28,0,0,0,0
351690,2015,95,0,0,0,0
351700,2015,759,0,0,0,0
351710,2015,198,0,0,0,0
351720,2015,427,0,0,0,0
351730,2015,741,0,0,0,0
351740,2015,1931,0,0,0,0
351750,2015,508,1,0,0,0
351760,2015,50,0,0,0,0
351770,2015,274,3,0,0,1
351780,2015,393,0,0,0,4
351790,2015,184,0,0,0,0
351800,2015,57,0,0,0,0
351810,2015,382,0,0,0,0
351820,2015,23,0,0,1,0
351820,2015,2633,0,0,1,0
351830,2015,437,302,0,0,1
351840,2015,1,20,0,0,2
351840,2015,3402,20,0,0,2
351850,2015,48,0,0,0,0
351860,2015,627,1,0,1,0
351870,2015,3,52,0,1,0
351870,2015,1995,52,0,1,0
351880,2015,8,165,1,3,4
351880,2015,27439,165,1,3,4
351885,2015,283,0,0,0,0
351890,2015,122,0,0,0,0
351900,2015,243,0,0,0,0
351905,2015,470,0,0,0,1
351907,2015,13,13,0,0,0
351907,2015,12442,13,0,0,0
351910,2015,184,0,0,0,0
351920,2015,1,0,0,0,0
351920,2015,167,0,0,0,0
351925,2015,16,0,0,0,0
351930,2015,1,0,0,0,0
351930,2015,850,0,0,0,0
351940,2015,988,0,0,0,2
351950,2015,283,0,0,0,0
351960,2015,1,2,0,0,0
351960,2015,1111,2,0,0,0
351970,2015,168,3,0,0,1
351980,2015,273,0,0,0,0
351990,2015,190,1,0,0,1
352000,2015,118,0,0,0,0
352010,2015,6,0,0,0,0
352030,2015,571,1,0,0,0
352040,2015,4,3,1,0,0
352040,2015,2401,3,1,0,0
352042,2015,319,0,0,0,0
352044,2015,1041,0,0,1,1
352050,2015,1,13,0,0,1
352050,2015,2443,13,0,0,1
352060,2015,99,0,0,0,0
352070,2015,56,0,0,0,0
352080,2015,211,0,0,0,0
352090,2015,362,0,0,0,0
352100,2015,4,4,0,0,5
352100,2015,2362,4,0,0,5
352110,2015,214,0,0,0,0
352115,2015,152,1,0,0,0
352120,2015,0,0,0,0,6
352130,2015,65,0,0,0,0
352140,2015,1064,0,0,0,0
352150,2015,181,0,0,0,0
352160,2015,256,0,0,0,1
352170,2015,86,0,1,0,0
352180,2015,92,0,0,0,0
352190,2015,266,7,0,0,0
352200,2015,12,0,0,0,0
352210,2015,4702,14,1,0,0
352220,2015,2489,20,0,0,0
352230,2015,965,10,0,1,1
352240,2015,843,16,0,0,1
352250,2015,1,22,0,0,0
352250,2015,2725,22,0,0,0
352260,2015,41,1,0,0,1
352260,2015,6580,1,0,0,1
352270,2015,919,0,0,0,0
352290,2015,181,0,0,0,0
352300,2015,165,0,0,0,0
352310,2015,1033,23,0,0,0
352320,2015,1,2,0,0,4
352320,2015,429,2,0,0,4
352330,2015,618,3,0,0,7
352340,2015,437,24,0,0,5
352350,2015,59,0,0,0,0
352360,2015,1,0,0,0,0
352360,2015,796,0,0,0,0
352370,2015,67,1,0,0,0
352380,2015,123,0,0,0,0
352390,2015,2,15,0,0,1
352390,2015,5534,15,0,0,1
352400,2015,297,0,0,0,1
352410,2015,299,1,0,0,1
352420,2015,101,1,0,0,1
352430,2015,1,5,0,0,0
352430,2015,625,5,0,0,0
352440,2015,1,23,0,2,0
352440,2015,7816,23,0,2,0
352450,2015,398,0,0,0,0
352460,2015,168,0,0,0,1
352470,2015,1510,22,0,0,0
352480,2015,3984,2,1,4,0
352490,2015,60,2,0,0,0
352500,2015,1,0,0,0,1
352500,2015,1292,0,0,0,1
352510,2015,6,0,0,0,0
352510,2015,1149,0,0,0,0
352520,2015,91,0,0,0,0
352530,2015,4,5,0,1,0
352530,2015,1766,5,0,1,0
352540,2015,0,0,0,0,0
352550,2015,25,0,0,0,0
352560,2015,74,0,0,0,0
352570,2015,676,1,0,0,1
352580,2015,610,0,0,0,0
352585,2015,70,0,0,0,0
352590,2015,5,37,0,0,0
352590,2015,10256,37,0,0,0
352600,2015,1,0,0,4,13
352600,2015,874,0,0,4,13
352610,2015,149,9,0,0,0
352620,2015,68,0,1,0,0
352630,2015,15,0,0,0,0
352640,2015,352,0,0,0,0
352650,2015,187,0,0,0,0
352670,2015,488,4,0,0,0
352680,2015,886,1,0,0,1
352690,2015,3,41,0,1,2
352690,2015,29769,41,0,1,2
352700,2015,74,0,0,0,0
352710,2015,1,0,0,0,0
352710,2015,2361,0,0,0,0
352720,2015,3414,18,1,0,0
352725,2015,156,0,0,0,0
352730,2015,1209,5,0,0,0
352740,2015,464,0,0,2,0
352750,2015,63,0,0,0,0
352760,2015,463,0,0,0,0
352770,2015,57,0,0,0,0
352780,2015,65,0,0,0,1
352790,2015,74,0,0,0,0
352800,2015,194,0,0,0,0
352810,2015,118,0,0,0,0
352820,2015,91,0,0,0,0
352830,2015,76,0,0,0,0
352840,2015,637,6,0,0,1
352850,2015,945,0,0,0,3
352860,2015,64,1,0,0,0
352870,2015,39,0,0,0,0
352880,2015,668,2,0,0,0
352885,2015,122,13,0,0,0
352890,2015,239,0,0,0,0
352900,2015,2,23,4,26,4
352900,2015,19720,23,4,26,4
352910,2015,67,0,0,0,0
352920,2015,319,0,0,0,0
352930,2015,1210,9,0,0,1
352940,2015,1,30,0,1,0
352940,2015,1637,30,0,1,0
352950,2015,543,0,0,0,0
352960,2015,145,0,0,0,0
352965,2015,112,0,0,0,0
352970,2015,41,0,0,0,0
352980,2015,54,2,0,0,0
352990,2015,601,3,0,0,0
353000,2015,98,0,0,0,0
353010,2015,963,0,0,1,2
353020,2015,303,0,0,0,0
353030,2015,613,0,0,0,0
353040,2015,150,0,0,0,0
353050,2015,3480,0,0,0,0
353060,2015,1,14,0,1,0
353060,2015,3114,14,0,1,0
353070,2015,2,5,0,0,1
353070,2015,13093,5,0,0,1
353080,2015,10,2,0,0,0
353080,2015,2589,2,0,0,0
353100,2015,70,0,0,0,0
353110,2015,3,5,1,0,19
353110,2015,749,5,1,0,19
353120,2015,159,0,0,0,0
353130,2015,396,13,0,0,1
353140,2015,516,0,0,0,0
353150,2015,633,1,0,0,0
353160,2015,138,0,0,0,7
353180,2015,1,5,0,0,1
353180,2015,1089,5,0,0,1
353190,2015,255,0,0,0,0
353200,2015,52,0,0,0,0
353205,2015,51,0,0,0,0
353210,2015,167,0,0,0,0
353220,2015,129,0,0,0,0
353230,2015,25,0,0,0,0
353240,2015,55,1,0,0,0
353250,2015,768,0,0,0,0
353260,2015,239,0,0,0,0
353270,2015,195,0,0,0,0
353280,2015,264,0,0,0,0
353284,2015,308,0,0,0,0
353286,2015,2,0,0,0,0
353290,2015,95,0,0,0,0
353300,2015,211,0,0,0,0
353310,2015,107,0,0,0,6
353320,2015,124,0,0,0,7
353325,2015,148,0,0,0,0
353330,2015,50,0,0,0,0
353340,2015,2229,3,0,1,0
353350,2015,492,0,0,0,0
353360,2015,240,0,0,0,0
353370,2015,61,0,0,0,0
353390,2015,984,2,0,0,0
353400,2015,996,0,0,0,0
353410,2015,218,2,0,0,0
353420,2015,254,0,0,0,0
353430,2015,649,0,0,0,0
353440,2015,4423,25,0,0,1
353450,2015,89,0,0,0,0
353460,2015,936,1,0,3,0
353470,2015,1,21,1,0,2
353470,2015,6546,21,1,0,2
353475,2015,391,0,0,1,0
353480,2015,266,0,0,2,4
353490,2015,288,0,0,0,0
353500,2015,652,0,0,0,0
353510,2015,1,0,0,0,6
353510,2015,911,0,0,0,6
353520,2015,274,0,0,0,0
353530,2015,1257,1,0,0,0
353540,2015,322,0,0,0,0
353550,2015,13,3,0,0,2
353550,2015,7028,3,0,0,2
353560,2015,113,0,0,0,1
353570,2015,265,0,0,0,3
353580,2015,182,0,0,0,0
353590,2015,412,0,0,0,0
353600,2015,466,0,0,0,0
353610,2015,30,0,0,0,0
353620,2015,481,60,0,0,0
353625,2015,59,0,0,0,0
353630,2015,139,2,0,0,0
353640,2015,200,0,0,0,0
353650,2015,3,78,0,0,0
353650,2015,5164,78,0,0,0
353657,2015,18,0,0,0,0
353660,2015,132,0,0,0,0
353670,2015,832,0,0,0,0
353690,2015,119,0,0,0,0
353700,2015,68,0,0,0,0
353710,2015,791,2,0,0,0
353715,2015,94,0,0,0,0
353720,2015,235,0,0,0,2
353730,2015,9,1,2,9,0
353730,2015,3311,1,2,9,0
353740,2015,520,1,0,0,0
353750,2015,91,0,0,0,0
353760,2015,2129,1,0,0,0
353770,2015,44,0,0,0,1
353780,2015,377,16,0,0,1
353790,2015,65,0,0,0,6
353800,2015,6,14,1,1,3
353800,2015,4853,14,1,1,3
353810,2015,1,0,0,0,0
353810,2015,644,0,0,0,0
353820,2015,9,0,0,0,0
353830,2015,19,0,0,0,0
353860,2015,458,0,0,0,0
353870,2015,4,135,0,0,0
353870,2015,8966,135,0,0,0
353880,2015,283,4,0,0,0
353890,2015,1566,0,0,0,0
353900,2015,971,0,0,0,0
353910,2015,369,0,0,0,0
353920,2015,1567,0,0,0,0
353930,2015,2,1,1,0,1
353930,2015,4686,1,1,0,1
353940,2015,490,0,0,0,0
353950,2015,430,3,0,0,0
353960,2015,449,0,0,0,0
353970,2015,65,0,0,0,1
353980,2015,553,5,0,0,0
353990,2015,115,0,0,0,0
354000,2015,1,4,0,2,0
354000,2015,931,4,0,2,0
354020,2015,410,1,0,0,0
354025,2015,190,0,0,0,0
354030,2015,210,0,0,0,0
354040,2015,116,0,0,0,0
354060,2015,1,8,0,2,2
354060,2015,2404,8,0,2,2
354070,2015,52,1,0,0,1
354070,2015,4805,1,0,0,1
354075,2015,1242,2,0,0,0
354080,2015,347,0,0,0,0
354085,2015,54,0,0,0,0
354090,2015,117,0,0,0,0
354100,2015,3331,14,0,0,1
354105,2015,35,0,0,0,0
354110,2015,57,0,0,0,0
354120,2015,156,0,0,0,0
354130,2015,671,0,0,0,1
354140,2015,4,28,3,65,5
354140,2015,7059,28,3,65,5
354150,2015,637,1,0,7,2
354160,2015,464,1,0,0,0
354165,2015,42,0,0,0,0
354170,2015,1,0,0,0,0
354170,2015,417,0,0,0,0
354190,2015,412,3,0,0,0
354200,2015,186,0,0,0,0
354210,2015,416,0,0,0,0
354220,2015,531,2,0,0,0
354240,2015,351,0,0,0,0
354250,2015,41,0,0,0,0
354260,2015,546,7,0,1,0
354270,2015,94,0,0,0,0
354290,2015,533,0,0,0,0
354310,2015,18,0,0,0,0
354320,2015,181,0,0,0,0
354330,2015,666,6,0,0,0
354340,2015,10,43,28,4,33
354340,2015,13137,43,28,4,33
354350,2015,17,0,0,0,0
354360,2015,143,0,0,0,0
354370,2015,393,0,0,0,0
354380,2015,458,0,0,0,2
354390,2015,31,19,0,0,2
354390,2015,23940,19,0,0,2
354400,2015,669,0,0,0,0
354410,2015,42,0,0,0,0
354420,2015,345,0,0,0,0
354425,2015,5,0,0,0,2
354425,2015,1002,0,0,0,2
354430,2015,325,1,0,0,1
354440,2015,158,0,0,0,0
354450,2015,68,0,0,0,0
354460,2015,158,0,0,0,0
354470,2015,62,0,0,0,0
354480,2015,361,0,0,0,0
354490,2015,81,1,0,0,0
354500,2015,100,1,0,0,0
354510,2015,139,0,0,3,6
354515,2015,115,1,0,0,0
354520,2015,5358,14,0,1,1
354530,2015,1833,1,0,0,0
354540,2015,165,1,0,0,0
354560,2015,453,1,0,0,0
354570,2015,407,0,0,0,0
354580,2015,2,11,0,0,0
354580,2015,5927,11,0,0,0
354600,2015,255,0,0,0,0
354610,2015,150,0,0,0,0
354620,2015,47,2,0,0,0
354630,2015,964,0,0,0,0
354640,2015,1102,14,0,0,0
354650,2015,248,0,0,0,0
354660,2015,676,2,1,7,1
354670,2015,1171,6,0,0,0
354680,2015,6,24,0,0,1
354680,2015,930,24,0,0,1
354690,2015,199,0,0,0,0
354710,2015,140,0,0,0,1
354720,2015,69,0,0,0,0
354730,2015,1,8,0,0,0
354730,2015,1833,8,0,0,0
354740,2015,228,0,0,0,0
354750,2015,977,0,0,0,1
354760,2015,1,0,0,0,0
354760,2015,522,0,0,0,0
354765,2015,83,0,0,0,0
354770,2015,302,1,0,1,0
354780,2015,1,53,2,0,0
354780,2015,4402,53,2,0,0
354790,2015,48,0,0,0,0
354800,2015,3276,2,0,0,0
354805,2015,107,0,0,0,0
354810,2015,87,3,0,0,0
354830,2015,14,0,0,0,0
354840,2015,114,0,0,0,0
354850,2015,2,127,23,2,2
354850,2015,9245,127,23,2,2
354860,2015,136,0,0,0,0
354870,2015,11,58,1,0,0
354870,2015,11592,58,1,0,0
354880,2015,1632,11,0,2,0
354890,2015,1,7,0,0,10
354890,2015,9642,7,0,0,10
354900,2015,130,0,0,0,0
354910,2015,6408,2,0,0,0
354920,2015,158,0,0,0,0
354925,2015,34,0,0,0,0
354930,2015,43,0,0,0,5
354940,2015,891,0,0,0,0
354950,2015,54,0,0,0,0
354960,2015,141,0,0,0,0
354970,2015,1169,0,0,0,0
354980,2015,30,88,28,24,7
354980,2015,30759,88,28,24,7
354990,2015,17,118,1,2,1
354990,2015,22159,118,1,2,1
354995,2015,72,1,0,0,0
355000,2015,60,0,0,0,0
355010,2015,531,0,0,0,0
355020,2015,292,3,0,0,1
355030,2015,47,1109,105,46,45
355030,2015,85318,1109,105,46,45
355040,2015,550,1,0,0,1
355060,2015,1990,15,0,0,1
355070,2015,8,8,3,0,4
355070,2015,7930,8,3,0,4
355080,2015,83,0,0,0,0
355090,2015,374,0,0,0,1
355100,2015,1,62,3,0,0
355100,2015,1272,62,3,0,0
355110,2015,93,0,0,0,0
355130,2015,68,0,0,0,0
355140,2015,255,0,0,0,1
355150,2015,553,1,0,0,2
355160,2015,462,13,0,0,0
355170,2015,1641,5,0,0,0
355180,2015,38,0,0,0,5
355190,2015,244,0,0,0,0
355200,2015,32,0,0,0,0
355210,2015,971,16,0,0,0
355220,2015,77,155,3,3,9
355220,2015,69516,155,3,3,9
355230,2015,772,0,0,0,0
355240,2015,12,37,0,1,1
355240,2015,17868,37,0,1,1
355250,2015,559,9,0,0,1
355255,2015,311,0,0,0,0
355260,2015,1,0,0,0,0
355260,2015,1007,0,0,0,0
355270,2015,489,0,0,0,0
355280,2015,3413,18,0,0,0
355290,2015,39,0,0,0,0
355300,2015,143,3,0,0,0
355310,2015,145,0,0,0,0
355320,2015,108,0,0,0,0
355330,2015,1883,0,0,0,0
355340,2015,1,0,0,0,0
355340,2015,1944,0,0,0,0
355360,2015,399,0,0,0,0
355365,2015,81,0,0,0,0
355370,2015,767,2,0,0,1
355380,2015,256,0,0,0,0
355385,2015,16,0,0,0,0
355390,2015,183,0,0,0,0
355395,2015,18,3,0,0,0
355395,2015,558,3,0,0,0
355400,2015,1303,3,0,0,2
355410,2015,12,14,1,4,5
355410,2015,4795,14,1,4,5
355430,2015,312,0,0,0,3
355440,2015,144,0,0,0,0
355450,2015,948,0,0,0,0
355460,2015,1,0,0,0,0
355465,2015,30,0,0,0,0
355470,2015,60,0,0,0,0
355475,2015,249,0,0,0,0
355480,2015,1,0,0,0,2
355480,2015,641,0,0,0,2
355490,2015,252,0,1,0,0
355500,2015,1,4,0,11,2
355500,2015,5162,4,0,11,2
355510,2015,976,0,0,1,2
355520,2015,93,0,0,0,0
355530,2015,44,0,0,0,0
355535,2015,314,0,0,0,0
355540,2015,1,1,0,0,0
355540,2015,4865,1,0,0,0
355550,2015,119,0,0,0,0
355560,2015,1,0,0,0,0
355560,2015,560,0,0,0,0
355570,2015,53,0,0,0,0
355580,2015,1,0,0,0,0
355580,2015,1070,0,0,0,0
355600,2015,213,0,0,0,0
355610,2015,237,1,0,0,0
355620,2015,1926,33,0,2,2
355630,2015,516,0,0,2,1
355640,2015,894,1,0,0,0
355645,2015,528,1,0,0,0
355650,2015,2259,2,0,0,1
355660,2015,495,1,0,0,0
355670,2015,1,9,0,0,2
355670,2015,2701,9,0,0,2
355680,2015,196,2,0,0,0
355690,2015,248,0,0,0,0
355695,2015,163,0,0,0,0
355700,2015,6,10,0,0,1
355700,2015,5278,10,0,0,1
355710,2015,5,4,1,17,1
355710,2015,3349,4,1,17,1
355715,2015,195,0,0,0,0
355720,2015,261,6,0,0,1
355730,2015,691,0,0,0,0
350075,2015,81,0,0,0,0
350270,2015,1,0,0,0,1
350270,2015,134,0,0,0,1
350310,2015,18,0,0,0,0
350535,2015,2,0,0,2,1
350990,2015,181,0,0,0,0
350995,2015,47,0,0,0,0
351512,2015,9,0,0,0,0
352020,2015,218,1,0,0,0
352280,2015,131,0,0,0,1
352660,2015,7,0,0,0,0
353090,2015,50,0,0,0,0
353215,2015,25,0,0,0,0
353380,2015,5,0,0,0,0
353680,2015,5,0,0,0,0
353850,2015,369,1,0,0,0
354050,2015,70,0,0,0,0
354180,2015,107,0,0,0,0
354230,2015,3,0,0,0,0
354280,2015,4,0,0,0,1
354323,2015,54,0,0,0,0
354550,2015,62,0,0,0,0
354625,2015,20,0,0,0,0
354700,2015,49,0,0,0,0
355050,2015,347,0,0,0,0
355120,2015,5,0,0,0,0
355495,2015,27,0,0,0,0
355590,2015,51,0,0,0,0
350060,2015,58,2,0,0,0
351260,2015,26,0,0,0,0
353282,2015,5,0,0,0,0
354820,2015,14,1,0,0,0
355420,2015,14,0,0,0,0
350540,2015,28,0,0,0,10
351565,2015,32,0,0,0,0
352215,2015,2,0,0,0,3
352265,2015,9,0,0,2,0
354010,2015,32,0,0,0,0
355350,2015,13,0,1,0,0
355635,2015,2,0,0,0,0
350945,2015,33,0,0,0,0
354325,2015,33,0,0,0,0
350315,2015,109,0,0,0,0
350715,2015,3,0,0,0,0
353170,2015,2,0,0,0,0
354300,2015,52,0,0,0,0
350010,2016,359,7,0,20,0
350020,2016,2,0,0,0,0
350020,2016,123,0,0,0,0
350030,2016,46,0,0,0,0
350040,2016,23,1,0,0,0
350050,2016,72,1,0,0,0
350055,2016,18,0,0,0,0
350070,2016,219,1,0,0,1
350080,2016,61,0,0,0,0
350090,2016,29,0,0,0,0
350100,2016,52,0,0,0,0
350110,2016,27,0,0,0,0
350115,2016,96,0,1,0,0
350120,2016,143,0,0,0,0
350130,2016,490,0,0,0,0
350140,2016,11,0,0,0,0
350150,2016,11,0,0,0,0
350160,2016,10,30,0,0,1
350160,2016,2837,30,0,0,1
350170,2016,399,5,0,1,0
350180,2016,41,0,0,0,0
350190,2016,804,32,0,0,2
350200,2016,37,0,0,0,0
350210,2016,12,1,0,21,4
350210,2016,1620,1,0,21,4
350220,2016,241,0,0,0,0
350230,2016,27,0,0,0,0
350240,2016,117,0,0,0,0
350250,2016,1,6,0,0,0
350250,2016,116,6,0,0,0
350260,2016,1,0,0,0,1
350260,2016,123,0,0,0,1
350275,2016,111,2,0,0,0
350280,2016,4,1,3,15,0
350280,2016,1646,1,3,15,0
350290,2016,45,0,0,0,0
350300,2016,26,0,0,0,0
350320,2016,8,4,0,0,2
350320,2016,3374,4,0,0,2
350330,2016,917,16,0,0,0
350335,2016,27,0,0,0,0
350340,2016,54,0,0,0,0
350350,2016,8,0,0,0,0
350360,2016,56,0,0,0,0
350370,2016,42,0,0,0,0
350380,2016,242,1,0,0,0
350390,2016,1,1,0,0,0
350390,2016,366,1,0,0,0
350395,2016,33,0,0,0,0
350400,2016,1,29,0,0,0
350400,2016,491,29,0,0,0
350410,2016,3,10,0,1,2
350410,2016,459,10,0,1,2
350420,2016,205,0,0,0,0
350430,2016,0,0,0,0,0
350440,2016,33,0,0,0,0
350450,2016,125,0,0,0,0
350460,2016,234,0,0,0,0
350470,2016,4,0,0,0,0
350480,2016,111,0,0,0,0
350490,2016,47,0,0,0,0
350500,2016,0,0,0,0,0
350510,2016,73,0,0,0,0
350520,2016,17,0,0,0,0
350530,2016,114,3,0,0,0
350550,2016,1,3,0,1,1
350550,2016,5479,3,0,1,1
350560,2016,471,1,0,0,0
350570,2016,9,52,0,0,0
350570,2016,2120,52,0,0,0
350580,2016,353,0,0,5,0
350590,2016,6,5,0,0,1
350590,2016,4327,5,0,0,1
350600,2016,2,8,0,24,2
350600,2016,2474,8,0,24,2
350610,2016,1,7,0,0,4
350610,2016,613,7,0,0,4
350620,2016,25,0,0,0,0
350630,2016,14,0,0,0,0
350635,2016,5,12,0,1,1
350635,2016,1920,12,0,1,1
350640,2016,335,0,0,2,0
350650,2016,22,3,1,3,1
350650,2016,8176,3,1,3,1
350660,2016,56,0,0,0,0
350670,2016,95,1,0,0,0
350680,2016,18,0,0,0,0
350690,2016,87,0,0,0,0
350700,2016,1,0,0,0,3
350700,2016,211,0,0,0,3
350710,2016,2,3,1,0,0
350710,2016,82,3,1,0,0
350720,2016,5,0,0,0,0
350730,2016,109,0,0,0,0
350740,2016,220,0,0,0,0
350745,2016,2,0,0,0,0
350750,2016,3,16,0,3,8
350750,2016,987,16,0,3,8
350760,2016,1,46,0,0,0
350760,2016,628,46,0,0,0
350770,2016,122,0,0,1,1
350775,2016,15,0,0,0,0
350780,2016,416,0,0,0,0
350790,2016,1,0,0,0,0
350790,2016,225,0,0,0,0
350800,2016,38,0,0,0,0
350810,2016,1,0,0,1,0
350810,2016,788,0,0,1,0
350820,2016,89,0,0,0,0
350830,2016,6,0,0,0,0
350840,2016,218,0,0,0,1
350850,2016,1,3,0,0,0
350850,2016,488,3,0,0,0
350860,2016,163,0,0,0,0
350870,2016,38,4,0,0,1
350880,2016,112,0,0,0,0
350890,2016,46,0,0,1,0
350900,2016,387,3,0,0,0
350910,2016,27,0,0,0,0
350920,2016,299,3,0,0,0
350925,2016,63,1,0,0,5
350930,2016,114,0,0,0,0
350940,2016,46,0,0,0,0
350950,2016,11,266,6,9,21
350950,2016,10525,266,6,9,21
350960,2016,2,0,0,0,1
350960,2016,90,0,0,0,1
350970,2016,26,2,0,0,0
350980,2016,16,0,0,0,0
351000,2016,132,1,0,0,0
351010,2016,77,0,0,0,0
351015,2016,4,0,0,0,0
351020,2016,143,2,0,0,0
351030,2016,60,2,0,0,0
351040,2016,7,2,0,0,0
351040,2016,778,2,0,0,0
351050,2016,1,7,0,0,3
351050,2016,605,7,0,0,3
351060,2016,1,13,0,2,0
351060,2016,491,13,0,2,0
351070,2016,0,0,0,0,0
351080,2016,1,0,0,0,0
351080,2016,145,0,0,0,0
351090,2016,24,0,0,0,0
351100,2016,9,0,0,2,2
351100,2016,667,0,0,2,2
351110,2016,3,25,0,0,0
351110,2016,782,25,0,0,0
351120,2016,22,0,0,0,0
351130,2016,174,0,0,0,0
351140,2016,8,0,0,0,0
351150,2016,97,1,0,0,0
351160,2016,57,0,0,0,0
351170,2016,54,1,0,0,1
351190,2016,41,0,0,0,0
351200,2016,417,0,0,0,0
351210,2016,116,0,0,0,0
351220,2016,182,1,0,0,1
351230,2016,113,3,0,0,0
351240,2016,63,2,0,0,0
351250,2016,293,0,0,0,0
351270,2016,20,0,0,0,0
351280,2016,91,8,0,0,0
351290,2016,26,0,0,0,0
351300,2016,2,31,0,0,0
351300,2016,678,31,0,0,0
351310,2016,287,0,0,0,0
351320,2016,47,0,0,0,0
351330,2016,2,0,0,0,0
351340,2016,276,2,0,0,0
351350,2016,1,11,0,0,0
351350,2016,416,11,0,0,0
351360,2016,1,1,0,0,0
351370,2016,169,0,0,0,0
351380,2016,3,21,1,0,0
351380,2016,1739,21,1,0,0
351385,2016,57,0,0,0,0
351390,2016,20,0,0,0,1
351400,2016,123,0,0,0,0
351410,2016,74,2,0,0,0
351420,2016,117,0,0,0,0
351430,2016,41,0,0,0,0
351440,2016,1,2,0,20,0
351440,2016,193,2,0,20,0
351450,2016,14,0,0,0,0
351460,2016,1,0,0,0,0
351460,2016,370,0,0,0,0
351470,2016,8,0,0,0,0
351480,2016,6,0,0,0,0
351490,2016,38,0,0,0,0
351492,2016,16,0,0,0,0
351495,2016,14,0,0,0,0
351500,2016,423,14,0,0,1
351510,2016,150,0,0,0,0
351515,2016,175,0,0,0,0
351518,2016,1,2,0,4,0
351518,2016,590,2,0,4,0
351519,2016,20,0,0,0,0
351520,2016,149,0,0,0,1
351530,2016,239,0,0,0,0
351535,2016,221,0,0,0,1
351540,2016,59,0,0,0,1
351550,2016,2,12,3,5,1
351550,2016,1161,12,3,5,1
351560,2016,50,0,0,0,0
351570,2016,150,13,0,0,1
351580,2016,7,0,0,0,0
351590,2016,12,0,0,0,0
351600,2016,139,0,0,0,0
351610,2016,7,0,0,0,0
351620,2016,8,21,1,3,0
351620,2016,3988,21,1,3,0
351630,2016,1,7,0,0,0
351630,2016,360,7,0,0,0
351640,2016,323,17,0,0,1
351650,2016,48,0,0,0,0
351660,2016,3,0,0,0,2
351670,2016,152,1,0,0,0
351680,2016,10,0,0,0,0
351685,2016,7,0,0,0,0
351690,2016,228,0,0,0,0
351700,2016,32,0,0,0,0
351710,2016,87,0,0,0,0
351720,2016,79,0,0,0,0
351730,2016,41,0,0,0,0
351740,2016,3,0,0,0,0
351740,2016,3882,0,0,0,0
351750,2016,4,1,0,0,0
